season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,cnt,dayOfWeek,days
2,0,4,7,0,1,2,0.54,0.68,0.2239,189,Tue,97
2,0,4,8,0,1,3,0.48,0.88,0.3881,226,Tue,97
2,0,4,9,0,1,3,0.46,0.94,0.4925,54,Tue,97
2,0,4,10,0,1,3,0.5,0.82,0.4179,40,Tue,97
2,0,4,11,0,1,1,0.52,0.77,0.3582,49,Tue,97
2,0,4,12,0,1,2,0.56,0.64,0.4627,92,Tue,97
2,0,4,13,0,1,3,0.54,0.68,0.2836,106,Tue,97
2,0,4,14,0,1,2,0.5,0.82,0.2836,44,Tue,97
2,0,4,15,0,1,2,0.48,0.77,0.5224,78,Tue,97
2,0,4,16,0,1,2,0.48,0.77,0.3881,99,Tue,97
2,0,4,17,0,1,3,0.44,0.77,0.2239,291,Tue,97
2,0,4,18,0,1,3,0.44,0.77,0.2239,224,Tue,97
2,0,4,19,0,1,2,0.42,0.82,0.2836,130,Tue,97
2,0,4,20,0,1,2,0.42,0.82,0.2836,103,Tue,97
2,0,4,21,0,1,2,0.42,0.82,0.194,84,Tue,97
2,0,4,22,0,1,2,0.4,0.94,0.2985,54,Tue,98
2,0,4,23,0,1,2,0.4,0.94,0.2537,39,Tue,98
2,0,4,0,0,1,2,0.4,1,0.2985,15,Wed,98
2,0,4,1,0,1,2,0.4,1,0.2985,1,Wed,98
2,0,4,2,0,1,3,0.4,1,0.2985,2,Wed,98
2,0,4,3,0,1,3,0.4,0.94,0.3284,2,Wed,98
2,0,4,4,0,1,3,0.4,0.94,0.3284,3,Wed,98
2,0,4,5,0,1,3,0.38,0.94,0.2537,5,Wed,98
2,0,4,6,0,1,3,0.38,0.94,0.2239,34,Wed,98
2,0,4,7,0,1,3,0.36,1,0.2239,70,Wed,98
2,0,4,8,0,1,3,0.38,0.94,0.194,164,Wed,98
2,0,4,9,0,1,2,0.38,0.94,0.2239,65,Wed,98
2,0,4,10,0,1,2,0.4,0.87,0.194,46,Wed,98
2,0,4,11,0,1,2,0.42,0.82,0.194,61,Wed,98
2,0,4,12,0,1,3,0.42,0.82,0.2537,95,Wed,98
2,0,4,13,0,1,2,0.44,0.77,0.194,61,Wed,98
2,0,4,14,0,1,2,0.42,0.77,0.2537,106,Wed,98
2,0,4,15,0,1,2,0.44,0.72,0.2836,81,Wed,98
2,0,4,16,0,1,1,0.46,0.67,0.2836,142,Wed,98
2,0,4,17,0,1,1,0.46,0.67,0.2985,309,Wed,98
2,0,4,18,0,1,1,0.44,0.62,0.3881,321,Wed,98
2,0,4,19,0,1,1,0.44,0.62,0.2537,175,Wed,98
2,0,4,20,0,1,1,0.44,0.62,0.2537,126,Wed,98
2,0,4,21,0,1,1,0.42,0.67,0.1642,117,Wed,98
2,0,4,22,0,1,1,0.42,0.67,0.194,99,Wed,99
2,0,4,23,0,1,1,0.4,0.71,0.1343,62,Wed,99
2,0,4,0,0,1,1,0.38,0.76,0.1343,21,Thr,99
2,0,4,1,0,1,1,0.38,0.76,0.2239,10,Thr,99
2,0,4,2,0,1,1,0.36,0.76,0.1343,3,Thr,99
2,0,4,3,0,1,1,0.34,0.81,0.1343,2,Thr,99
2,0,4,4,0,1,1,0.34,0.76,0,9,Thr,99
2,0,4,5,0,1,1,0.34,0.76,0.0896,14,Thr,99
2,0,4,6,0,1,1,0.34,0.76,0.1045,70,Thr,99
2,0,4,7,0,1,1,0.38,0.66,0,193,Thr,99
2,0,4,8,0,1,1,0.42,0.58,0.1642,337,Thr,99
2,0,4,9,0,1,1,0.46,0.51,0.1343,170,Thr,99
2,0,4,10,0,1,1,0.5,0.51,0.194,89,Thr,99
2,0,4,11,0,1,1,0.52,0.45,0.1642,115,Thr,99
2,0,4,12,0,1,1,0.54,0.42,0.1343,145,Thr,99
2,0,4,13,0,1,1,0.56,0.37,0.2239,159,Thr,99
2,0,4,14,0,1,1,0.56,0.35,0.0896,137,Thr,99
2,0,4,15,0,1,1,0.6,0.31,0.0896,142,Thr,99
2,0,4,16,0,1,1,0.6,0.26,0.1045,202,Thr,99
2,0,4,17,0,1,1,0.6,0.28,0,388,Thr,99
2,0,4,18,0,1,1,0.56,0.3,0,337,Thr,99
2,0,4,19,0,1,1,0.54,0.32,0,259,Thr,99
2,0,4,20,0,1,1,0.5,0.51,0.194,169,Thr,99
2,0,4,21,0,1,1,0.46,0.63,0.1343,145,Thr,99
2,0,4,22,0,1,1,0.48,0.55,0.1045,104,Thr,100
2,0,4,23,0,1,1,0.46,0.59,0.1045,47,Thr,100
2,0,4,0,1,0,1,0.44,0.67,0,27,Fri,100
2,0,4,1,1,0,1,0.44,0.62,0,15,Fri,100
2,0,4,2,1,0,1,0.4,0.76,0,18,Fri,100
2,0,4,3,1,0,1,0.4,0.76,0,3,Fri,100
2,0,4,4,1,0,1,0.38,0.82,0.0896,3,Fri,100
2,0,4,5,1,0,1,0.36,0.81,0.1045,13,Fri,100
2,0,4,6,1,0,1,0.36,0.81,0.0896,47,Fri,100
2,0,4,7,1,0,1,0.4,0.71,0.1642,149,Fri,100
2,0,4,8,1,0,1,0.44,0.62,0.2985,300,Fri,100
2,0,4,9,1,0,1,0.5,0.55,0.194,178,Fri,100
2,0,4,10,1,0,1,0.5,0.55,0.194,122,Fri,100
2,0,4,11,1,0,1,0.52,0.55,0.194,136,Fri,100
2,0,4,12,1,0,1,0.52,0.55,0.2836,200,Fri,100
2,0,4,13,1,0,1,0.54,0.52,0.2537,180,Fri,100
2,0,4,14,1,0,1,0.54,0.52,0.2537,163,Fri,100
2,0,4,15,1,0,1,0.54,0.52,0.4478,162,Fri,100
2,0,4,16,1,0,1,0.52,0.55,0.4925,243,Fri,100
2,0,4,17,1,0,2,0.5,0.63,0.3881,331,Fri,100
2,0,4,18,1,0,2,0.46,0.67,0.3881,263,Fri,100
2,0,4,19,1,0,1,0.42,0.77,0.3881,209,Fri,100
2,0,4,20,1,0,2,0.4,0.76,0.3284,118,Fri,100
2,0,4,21,1,0,2,0.4,0.76,0.2985,102,Fri,100
2,0,4,22,1,0,2,0.38,0.82,0.3881,80,Fri,101
2,0,4,23,1,0,2,0.36,0.81,0.194,64,Fri,101
2,0,4,0,0,0,2,0.36,0.81,0.2239,43,Sat,101
2,0,4,1,0,0,2,0.36,0.87,0.2836,33,Sat,101
2,0,4,2,0,0,2,0.36,0.87,0.1343,24,Sat,101
2,0,4,3,0,0,2,0.36,0.87,0.1642,14,Sat,101
2,0,4,4,0,0,2,0.36,0.87,0.2239,5,Sat,101
2,0,4,5,0,0,2,0.38,0.87,0.2836,4,Sat,101
2,0,4,6,0,0,3,0.4,0.82,0.3284,10,Sat,101
2,0,4,7,0,0,2,0.4,0.82,0.4179,21,Sat,101
2,0,4,8,0,0,3,0.4,0.87,0.3582,45,Sat,101
2,0,4,9,0,0,3,0.4,1,0.2985,29,Sat,101
2,0,4,10,0,0,3,0.42,0.94,0.3881,22,Sat,101
2,0,4,11,0,0,3,0.42,0.94,0.4478,31,Sat,101
2,0,4,12,0,0,2,0.46,0.88,0.5821,32,Sat,101
2,0,4,13,0,0,3,0.46,0.94,0.5224,58,Sat,101
2,0,4,14,0,0,3,0.52,0.83,0.5821,63,Sat,101
2,0,4,15,0,0,3,0.52,0.83,0.5821,78,Sat,101
2,0,4,16,0,0,3,0.5,0.88,0.4627,33,Sat,101
2,0,4,17,0,0,3,0.5,0.88,0.5821,15,Sat,101
2,0,4,18,0,0,2,0.5,0.94,0.3881,38,Sat,101
2,0,4,19,0,0,2,0.52,0.94,0.4179,71,Sat,101
2,0,4,20,0,0,3,0.44,0.94,0.2239,53,Sat,101
2,0,4,21,0,0,2,0.44,0.94,0,14,Sat,101
2,0,4,22,0,0,3,0.42,1,0,24,Sat,102
2,0,4,23,0,0,2,0.44,0.77,0.2836,35,Sat,102
2,0,4,0,0,0,2,0.44,0.77,0.2836,33,Sun,102
2,0,4,1,0,0,1,0.42,0.67,0.2239,31,Sun,102
2,0,4,2,0,0,1,0.4,0.62,0.194,29,Sun,102
2,0,4,3,0,0,1,0.4,0.66,0.1343,25,Sun,102
2,0,4,4,0,0,1,0.36,0.76,0.1045,7,Sun,102
2,0,4,5,0,0,1,0.36,0.71,0.1642,3,Sun,102
2,0,4,6,0,0,1,0.36,0.66,0.4478,8,Sun,102
2,0,4,7,0,0,1,0.36,0.5,0.3582,16,Sun,102
2,0,4,8,0,0,1,0.38,0.46,0.3881,43,Sun,102
2,0,4,9,0,0,1,0.4,0.43,0.2836,102,Sun,102
2,0,4,10,0,0,1,0.42,0.44,0.4478,211,Sun,102
2,0,4,11,0,0,1,0.46,0.41,0.4179,304,Sun,102
2,0,4,12,0,0,1,0.46,0.38,0.3881,354,Sun,102
2,0,4,13,0,0,1,0.5,0.34,0.3881,343,Sun,102
2,0,4,14,0,0,1,0.52,0.34,0.3881,361,Sun,102
2,0,4,15,0,0,1,0.54,0.32,0.5224,388,Sun,102
2,0,4,16,0,0,1,0.54,0.3,0.3582,343,Sun,102
2,0,4,17,0,0,1,0.56,0.3,0.4478,306,Sun,102
2,0,4,18,0,0,1,0.56,0.3,0.3881,277,Sun,102
2,0,4,19,0,0,1,0.56,0.3,0.2985,210,Sun,102
2,0,4,20,0,0,1,0.52,0.36,0.194,141,Sun,102
2,0,4,21,0,0,1,0.5,0.42,0.194,83,Sun,102
2,0,4,22,0,0,1,0.5,0.39,0.1045,70,Sun,103
2,0,4,23,0,0,1,0.44,0.67,0.1642,56,Sun,103
2,0,4,0,0,1,1,0.46,0.47,0.0896,39,Mon,103
2,0,4,1,0,1,1,0.46,0.47,0.1343,19,Mon,103
2,0,4,2,0,1,1,0.42,0.67,0.1045,16,Mon,103
2,0,4,3,0,1,1,0.42,0.62,0.1045,7,Mon,103
2,0,4,4,0,1,1,0.4,0.87,0.1642,6,Mon,103
2,0,4,5,0,1,1,0.4,0.76,0.0896,16,Mon,103
2,0,4,6,0,1,1,0.4,0.82,0,54,Mon,103
2,0,4,7,0,1,1,0.46,0.63,0,168,Mon,103
2,0,4,8,0,1,1,0.46,0.63,0,297,Mon,103
2,0,4,9,0,1,2,0.5,0.55,0.1045,169,Mon,103
2,0,4,10,0,1,2,0.52,0.55,0.1045,109,Mon,103
2,0,4,11,0,1,2,0.54,0.52,0.0896,123,Mon,103
2,0,4,12,0,1,2,0.56,0.49,0.0896,184,Mon,103
2,0,4,13,0,1,2,0.56,0.49,0.1642,169,Mon,103
2,0,4,14,0,1,2,0.58,0.49,0.194,144,Mon,103
2,0,4,15,0,1,2,0.6,0.43,0.194,176,Mon,103
2,0,4,16,0,1,1,0.6,0.46,0.2836,205,Mon,103
2,0,4,17,0,1,1,0.58,0.49,0.2836,428,Mon,103
2,0,4,18,0,1,1,0.64,0.31,0.3582,362,Mon,103
2,0,4,19,0,1,1,0.56,0.46,0.2537,286,Mon,103
2,0,4,20,0,1,1,0.6,0.33,0.2985,165,Mon,103
2,0,4,21,0,1,1,0.56,0.37,0.2836,151,Mon,103
2,0,4,22,0,1,1,0.52,0.55,0.2836,90,Mon,104
2,0,4,23,0,1,1,0.5,0.59,0.2537,46,Mon,104
2,0,4,0,0,1,1,0.5,0.55,0.2239,25,Tue,104
2,0,4,1,0,1,1,0.46,0.63,0.2239,7,Tue,104
2,0,4,2,0,1,1,0.46,0.67,0.2836,13,Tue,104
2,0,4,3,0,1,1,0.48,0.63,0.2239,3,Tue,104
2,0,4,4,0,1,1,0.46,0.67,0.0896,5,Tue,104
2,0,4,5,0,1,2,0.46,0.72,0.194,18,Tue,104
2,0,4,6,0,1,2,0.48,0.67,0,65,Tue,104
2,0,4,7,0,1,2,0.52,0.55,0,188,Tue,104
2,0,4,8,0,1,2,0.5,0.68,0.1343,351,Tue,104
2,0,4,9,0,1,3,0.52,0.63,0.0896,162,Tue,104
2,0,4,10,0,1,2,0.5,0.72,0.2239,75,Tue,104
2,0,4,11,0,1,2,0.54,0.68,0.1642,72,Tue,104
2,0,4,12,0,1,2,0.54,0.64,0.0896,103,Tue,104
2,0,4,13,0,1,2,0.54,0.68,0.2239,129,Tue,104
2,0,4,14,0,1,2,0.54,0.64,0.194,107,Tue,104
2,0,4,15,0,1,2,0.54,0.65,0.1642,127,Tue,104
2,0,4,16,0,1,1,0.56,0.52,0.2985,192,Tue,104
2,0,4,17,0,1,1,0.56,0.6,0.1045,411,Tue,104
2,0,4,18,0,1,2,0.54,0.64,0.1343,421,Tue,104
2,0,4,19,0,1,2,0.5,0.72,0.194,276,Tue,104
2,0,4,20,0,1,2,0.5,0.72,0.2239,168,Tue,104
2,0,4,21,0,1,2,0.5,0.72,0.1343,122,Tue,104
2,0,4,22,0,1,1,0.48,0.77,0.0896,112,Tue,105
2,0,4,23,0,1,1,0.46,0.88,0.0896,52,Tue,105
2,0,4,0,0,1,1,0.44,0.88,0.1343,33,Wed,105
2,0,4,1,0,1,1,0.42,0.94,0.1642,7,Wed,105
2,0,4,2,0,1,1,0.42,0.94,0.1642,2,Wed,105
2,0,4,3,0,1,1,0.42,0.94,0,2,Wed,105
2,0,4,4,0,1,1,0.4,1,0.1045,9,Wed,105
2,0,4,5,0,1,1,0.4,0.94,0.194,15,Wed,105
2,0,4,6,0,1,1,0.42,0.94,0.1642,64,Wed,105
2,0,4,7,0,1,1,0.44,0.94,0,237,Wed,105
2,0,4,8,0,1,1,0.62,0.69,0.4627,396,Wed,105
2,0,4,9,0,1,1,0.66,0.61,0.2836,197,Wed,105
2,0,4,10,0,1,1,0.62,0.69,0.0896,131,Wed,105
2,0,4,11,0,1,1,0.62,0.69,0.0896,118,Wed,105
2,0,4,12,0,1,1,0.7,0.48,0.3881,145,Wed,105
2,0,4,13,0,1,1,0.7,0.48,0.3881,177,Wed,105
2,0,4,14,0,1,1,0.74,0.4,0.4627,148,Wed,105
2,0,4,15,0,1,2,0.76,0.35,0.3582,145,Wed,105
2,0,4,16,0,1,2,0.76,0.35,0.3582,255,Wed,105
2,0,4,17,0,1,2,0.74,0.37,0.4179,432,Wed,105
2,0,4,18,0,1,1,0.74,0.3,0.3582,441,Wed,105
2,0,4,19,0,1,1,0.7,0.32,0.2537,383,Wed,105
2,0,4,20,0,1,1,0.68,0.32,0.1045,225,Wed,105
2,0,4,21,0,1,1,0.66,0.36,0.2836,172,Wed,105
2,0,4,22,0,1,1,0.62,0.41,0.2537,117,Wed,106
2,0,4,23,0,1,1,0.6,0.4,0.3284,93,Wed,106
2,0,4,0,0,1,1,0.56,0.43,0.3582,44,Thr,106
2,0,4,1,0,1,1,0.52,0.45,0.2239,26,Thr,106
2,0,4,2,0,1,1,0.5,0.42,0.3881,13,Thr,106
2,0,4,3,0,1,2,0.46,0.51,0.4627,7,Thr,106
2,0,4,4,0,1,2,0.44,0.54,0.4478,6,Thr,106
2,0,4,5,0,1,2,0.42,0.54,0.5522,14,Thr,106
2,0,4,6,0,1,2,0.4,0.58,0.5821,75,Thr,106
2,0,4,7,0,1,2,0.42,0.47,0.4627,198,Thr,106
2,0,4,8,0,1,2,0.4,0.5,0.4925,365,Thr,106
2,0,4,9,0,1,2,0.42,0.47,0.2836,196,Thr,106
2,0,4,10,0,1,1,0.42,0.44,0.3582,98,Thr,106
2,0,4,11,0,1,1,0.44,0.41,0.2836,133,Thr,106
2,0,4,12,0,1,1,0.46,0.38,0.1642,199,Thr,106
2,0,4,13,0,1,1,0.48,0.33,0.3284,177,Thr,106
2,0,4,14,0,1,1,0.5,0.34,0.3881,228,Thr,106
2,0,4,15,0,1,1,0.52,0.29,0.4179,235,Thr,106
2,0,4,16,0,1,1,0.52,0.27,0.3582,294,Thr,106
2,0,4,17,0,1,1,0.5,0.29,0.1642,481,Thr,106
2,0,4,18,0,1,1,0.5,0.25,0.2836,452,Thr,106
2,0,4,19,0,1,1,0.46,0.28,0.2836,324,Thr,106
2,0,4,20,0,1,1,0.44,0.3,0.1343,204,Thr,106
2,0,4,21,0,1,1,0.42,0.47,0.194,184,Thr,106
2,0,4,22,0,1,1,0.42,0.38,0.0896,137,Thr,107
2,0,4,23,0,1,1,0.4,0.43,0.1045,99,Thr,107
2,0,4,0,0,1,1,0.36,0.62,0.194,33,Fri,107
2,0,4,1,0,1,1,0.36,0.53,0.2537,24,Fri,107
2,0,4,2,0,1,1,0.36,0.53,0.2985,9,Fri,107
2,0,4,3,0,1,1,0.36,0.53,0.2985,2,Fri,107
2,0,4,4,0,1,1,0.34,0.53,0.2836,3,Fri,107
2,0,4,5,0,1,1,0.34,0.53,0.2239,16,Fri,107
2,0,4,6,0,1,1,0.34,0.53,0.2836,49,Fri,107
2,0,4,7,0,1,2,0.34,0.53,0.2836,180,Fri,107
2,0,4,8,0,1,2,0.34,0.53,0.2537,346,Fri,107
2,0,4,9,0,1,3,0.34,0.61,0.2985,195,Fri,107
2,0,4,10,0,1,2,0.36,0.62,0.194,136,Fri,107
2,0,4,11,0,1,3,0.34,0.66,0.194,106,Fri,107
2,0,4,12,0,1,3,0.34,0.76,0.1343,80,Fri,107
2,0,4,13,0,1,3,0.34,0.87,0.194,40,Fri,107
2,0,4,14,0,1,3,0.34,0.87,0.2537,36,Fri,107
2,0,4,15,0,1,3,0.34,0.87,0.194,75,Fri,107
2,0,4,16,0,1,3,0.34,0.87,0.1343,62,Fri,107
2,0,4,17,0,1,3,0.32,0.93,0.2239,69,Fri,107
2,0,4,18,0,1,3,0.32,0.93,0.2239,51,Fri,107
2,0,4,19,0,1,3,0.32,0.93,0.2239,55,Fri,107
2,0,4,20,0,1,3,0.32,0.87,0.2239,47,Fri,107
2,0,4,21,0,1,3,0.3,0.93,0.1642,28,Fri,107
2,0,4,22,0,1,3,0.3,1,0.1343,24,Fri,108
2,0,4,23,0,1,3,0.32,0.93,0.1045,17,Fri,108
2,0,4,0,0,0,2,0.32,1,0.194,18,Sat,108
2,0,4,1,0,0,2,0.32,1,0.194,16,Sat,108
2,0,4,2,0,0,3,0.32,1,0.1343,17,Sat,108
2,0,4,3,0,0,3,0.32,1,0.0896,4,Sat,108
2,0,4,4,0,0,3,0.34,1,0,5,Sat,108
2,0,4,5,0,0,3,0.34,1,0,7,Sat,108
2,0,4,6,0,0,2,0.34,1,0.1642,11,Sat,108
2,0,4,7,0,0,3,0.34,1,0.1642,19,Sat,108
2,0,4,8,0,0,2,0.36,1,0.2537,47,Sat,108
2,0,4,9,0,0,2,0.38,0.94,0.2985,68,Sat,108
2,0,4,10,0,0,2,0.42,0.88,0.2239,129,Sat,108
2,0,4,11,0,0,2,0.46,0.88,0.2239,232,Sat,108
2,0,4,12,0,0,1,0.52,0.83,0.4179,291,Sat,108
2,0,4,13,0,0,1,0.52,0.83,0.3881,312,Sat,108
2,0,4,14,0,0,1,0.58,0.78,0.3582,391,Sat,108
2,0,4,15,0,0,1,0.6,0.73,0.3881,397,Sat,108
2,0,4,16,0,0,1,0.6,0.73,0.2836,426,Sat,108
2,0,4,17,0,0,1,0.6,0.73,0.3284,383,Sat,108
2,0,4,18,0,0,1,0.58,0.78,0.194,376,Sat,108
2,0,4,19,0,0,1,0.56,0.83,0.2836,283,Sat,108
2,0,4,20,0,0,2,0.54,0.88,0.2537,183,Sat,108
2,0,4,21,0,0,2,0.56,0.83,0.2836,135,Sat,108
2,0,4,22,0,0,2,0.58,0.78,0.2537,169,Sat,109
2,0,4,23,0,0,2,0.54,0.88,0.1642,117,Sat,109
2,0,4,0,0,0,1,0.52,0.83,0.2239,96,Sun,109
2,0,4,1,0,0,1,0.5,0.88,0.194,54,Sun,109
2,0,4,2,0,0,1,0.5,0.88,0.194,72,Sun,109
2,0,4,3,0,0,1,0.5,0.94,0.0896,24,Sun,109
2,0,4,4,0,0,1,0.5,0.94,0.0896,5,Sun,109
2,0,4,5,0,0,1,0.5,0.94,0.0896,12,Sun,109
2,0,4,6,0,0,2,0.5,1,0,13,Sun,109
2,0,4,7,0,0,2,0.5,1,0,27,Sun,109
2,0,4,8,0,0,1,0.52,0.94,0.2239,80,Sun,109
2,0,4,9,0,0,1,0.56,0.88,0.2537,177,Sun,109
2,0,4,10,0,0,1,0.6,0.78,0.1642,289,Sun,109
2,0,4,11,0,0,1,0.66,0.65,0.1343,317,Sun,109
2,0,4,12,0,0,1,0.68,0.65,0.2537,388,Sun,109
2,0,4,13,0,0,1,0.7,0.58,0.2836,441,Sun,109
2,0,4,14,0,0,1,0.7,0.54,0.3284,420,Sun,109
2,0,4,15,0,0,1,0.66,0.61,0.2537,369,Sun,109
2,0,4,16,0,0,1,0.74,0.48,0.3881,359,Sun,109
2,0,4,17,0,0,1,0.66,0.65,0.2985,331,Sun,109
2,0,4,18,0,0,1,0.64,0.69,0.1642,270,Sun,109
2,0,4,19,0,0,3,0.6,0.83,0.2836,194,Sun,109
2,0,4,20,0,0,3,0.6,0.83,0.2836,105,Sun,109
2,0,4,21,0,0,3,0.54,0.94,0.1642,61,Sun,109
2,0,4,22,0,0,3,0.54,1,0.1642,45,Sun,110
2,0,4,23,0,0,3,0.54,1,0.0896,42,Sun,110
2,0,4,0,0,1,3,0.52,1,0,12,Mon,110
2,0,4,1,0,1,1,0.54,1,0.0896,10,Mon,110
2,0,4,2,0,1,1,0.54,1,0.0896,10,Mon,110
2,0,4,3,0,1,2,0.5,1,0.1045,10,Mon,110
2,0,4,4,0,1,2,0.52,1,0,5,Mon,110
2,0,4,5,0,1,2,0.46,1,0,17,Mon,110
2,0,4,6,0,1,2,0.5,1,0,66,Mon,110
2,0,4,7,0,1,2,0.52,1,0.0896,196,Mon,110
2,0,4,8,0,1,1,0.56,0.88,0.1045,353,Mon,110
2,0,4,9,0,1,1,0.6,0.83,0.1343,174,Mon,110
2,0,4,10,0,1,1,0.64,0.73,0.2239,125,Mon,110
2,0,4,11,0,1,1,0.64,0.73,0.2239,147,Mon,110
2,0,4,12,0,1,1,0.66,0.74,0.2537,188,Mon,110
2,0,4,13,0,1,1,0.7,0.65,0.2239,203,Mon,110
2,0,4,14,0,1,1,0.72,0.54,0.2239,146,Mon,110
2,0,4,15,0,1,1,0.74,0.51,0.2239,175,Mon,110
2,0,4,16,0,1,1,0.7,0.54,0.3582,239,Mon,110
2,0,4,17,0,1,1,0.7,0.54,0.2985,521,Mon,110
2,0,4,18,0,1,1,0.68,0.57,0.3582,499,Mon,110
2,0,4,19,0,1,1,0.66,0.57,0.3284,382,Mon,110
2,0,4,20,0,1,1,0.66,0.61,0.2836,237,Mon,110
2,0,4,21,0,1,1,0.62,0.69,0.2537,190,Mon,110
2,0,4,22,0,1,1,0.6,0.73,0.2985,106,Mon,111
2,0,4,23,0,1,1,0.58,0.78,0.2836,62,Mon,111
2,0,4,0,0,1,1,0.62,0.69,0.2836,27,Tue,111
2,0,4,1,0,1,1,0.62,0.73,0.2836,21,Tue,111
2,0,4,2,0,1,1,0.56,0.83,0.3284,26,Tue,111
2,0,4,3,0,1,1,0.54,0.88,0.2836,21,Tue,111
2,0,4,4,0,1,1,0.56,0.83,0.2537,6,Tue,111
2,0,4,5,0,1,1,0.54,0.88,0.2537,16,Tue,111
2,0,4,6,0,1,1,0.56,0.88,0.2239,80,Tue,111
2,0,4,7,0,1,1,0.58,0.83,0.2985,270,Tue,111
2,0,4,8,0,1,1,0.58,0.83,0.2985,449,Tue,111
2,0,4,9,0,1,1,0.64,0.73,0.3582,199,Tue,111
2,0,4,10,0,1,1,0.66,0.69,0.3582,120,Tue,111
2,0,4,11,0,1,1,0.68,0.65,0.3881,172,Tue,111
2,0,4,12,0,1,1,0.7,0.61,0.4179,186,Tue,111
2,0,4,13,0,1,1,0.74,0.51,0.4478,176,Tue,111
2,0,4,14,0,1,1,0.72,0.58,0.3284,155,Tue,111
2,0,4,15,0,1,1,0.7,0.61,0.3582,153,Tue,111
2,0,4,16,0,1,1,0.7,0.58,0.3881,291,Tue,111
2,0,4,17,0,1,1,0.68,0.61,0.3582,521,Tue,111
2,0,4,18,0,1,1,0.68,0.65,0.4478,528,Tue,111
2,0,4,19,0,1,1,0.64,0.73,0.4179,328,Tue,111
2,0,4,20,0,1,1,0.64,0.73,0.3582,234,Tue,111
2,0,4,21,0,1,1,0.62,0.78,0.2836,195,Tue,111
2,0,4,22,0,1,2,0.6,0.83,0.194,148,Tue,112
2,0,4,23,0,1,2,0.6,0.83,0.2239,78,Tue,112
2,0,4,0,0,1,1,0.6,0.83,0.2239,27,Wed,112
2,0,4,1,0,1,1,0.6,0.83,0.2537,17,Wed,112
2,0,4,2,0,1,1,0.58,0.88,0.2537,5,Wed,112
2,0,4,3,0,1,2,0.58,0.88,0.2836,7,Wed,112
2,0,4,4,0,1,1,0.56,0.94,0.2239,6,Wed,112
2,0,4,5,0,1,2,0.56,0.94,0.2537,17,Wed,112
2,0,4,6,0,1,1,0.56,0.94,0.2537,84,Wed,112
2,0,4,7,0,1,2,0.58,0.88,0.2836,246,Wed,112
2,0,4,8,0,1,2,0.58,0.88,0.3284,444,Wed,112
2,0,4,9,0,1,2,0.6,0.88,0.4179,181,Wed,112
2,0,4,10,0,1,2,0.62,0.83,0.2836,92,Wed,112
2,0,4,11,0,1,2,0.64,0.78,0.2836,156,Wed,112
2,0,4,12,0,1,1,0.66,0.78,0.3284,173,Wed,112
2,0,4,13,0,1,1,0.64,0.78,0.2985,150,Wed,112
2,0,4,14,0,1,1,0.68,0.74,0.2836,148,Wed,112
2,0,4,15,0,1,1,0.7,0.65,0.4925,138,Wed,112
2,0,4,16,0,1,1,0.7,0.7,0.3881,218,Wed,112
2,0,4,17,0,1,3,0.66,0.83,0.3881,521,Wed,112
2,0,4,18,0,1,3,0.66,0.83,0.3881,412,Wed,112
2,0,4,19,0,1,1,0.62,0.78,0.2836,260,Wed,112
2,0,4,20,0,1,1,0.64,0.83,0.3284,218,Wed,112
2,0,4,21,0,1,1,0.62,0.88,0.2836,145,Wed,112
2,0,4,22,0,1,2,0.62,0.88,0.3284,129,Wed,113
2,0,4,23,0,1,2,0.62,0.88,0.3582,78,Wed,113
2,0,4,0,0,1,1,0.64,0.78,0.3582,54,Thr,113
2,0,4,1,0,1,2,0.62,0.83,0.3881,20,Thr,113
2,0,4,2,0,1,2,0.62,0.83,0.4478,21,Thr,113
2,0,4,3,0,1,2,0.64,0.78,0.3881,3,Thr,113
2,0,4,4,0,1,2,0.62,0.83,0.4179,9,Thr,113
2,0,4,5,0,1,2,0.62,0.83,0.3881,13,Thr,113
2,0,4,6,0,1,2,0.64,0.78,0.4627,86,Thr,113
2,0,4,7,0,1,2,0.64,0.78,0.4478,215,Thr,113
2,0,4,8,0,1,2,0.66,0.78,0.4478,398,Thr,113
2,0,4,9,0,1,3,0.62,0.88,0.3284,183,Thr,113
2,0,4,10,0,1,2,0.62,0.88,0.2836,54,Thr,113
2,0,4,11,0,1,2,0.62,0.83,0.2836,84,Thr,113
2,0,4,12,0,1,2,0.62,0.78,0.2537,107,Thr,113
2,0,4,13,0,1,2,0.62,0.83,0.2985,121,Thr,113
2,0,4,14,0,1,1,0.62,0.83,0.2985,142,Thr,113
2,0,4,15,0,1,1,0.66,0.69,0.3284,163,Thr,113
2,0,4,16,0,1,1,0.62,0.78,0.2537,270,Thr,113
2,0,4,17,0,1,1,0.64,0.47,0.3582,455,Thr,113
2,0,4,18,0,1,1,0.64,0.47,0.3582,530,Thr,113
2,0,4,19,0,1,1,0.62,0.43,0.2985,404,Thr,113
2,0,4,20,0,1,1,0.58,0.43,0.2239,269,Thr,113
2,0,4,21,0,1,1,0.56,0.46,0.1343,194,Thr,113
2,0,4,22,0,1,1,0.54,0.45,0.1642,153,Thr,114
2,0,4,23,0,1,1,0.54,0.39,0.0896,110,Thr,114
2,0,4,0,0,1,1,0.52,0.39,0.2836,48,Fri,114
2,0,4,1,0,1,1,0.5,0.45,0.0896,31,Fri,114
